"","meany5"
"499",0.557886463497248
"500",0.638669663334815
"501",0.534635252286271
"502",0.535770044391906
"503",0.608181259290973
"504",0.528419030341396
"505",0.544201654469791
"506",0.525071678365527
"507",0.542154601941382
"508",0.510338380327395
"509",0.57232870755996
"510",0.558484923319522
"511",0.564450767041536
"512",0.540152883864059
"513",0.539863003778462
"514",0.504192932398741
"515",0.561796865206139
"516",0.56017706574925
"517",0.528981043529317
"518",0.544273630615856
"519",0.555739713670271
"520",0.64939567912075
"521",0.53616840588693
"522",0.527121193274845
"523",0.635770553475347
"524",0.567434524725113
"525",0.522346646200908
"526",0.590945261205818
"527",0.522464268878584
"528",0.560098493979006
"529",0.493085132962163
"530",0.56776220673269
"531",0.551410367877184
"532",0.536634663100469
"533",0.539146099644327
"534",0.561766037362317
"535",0.554360990152904
"536",0.488878198334499
"537",0.555515636580358
"538",0.53440462282025
"539",0.617542964073159
"540",0.490569932310796
"541",0.556678165816956
"542",0.489699479920476
"543",0.558429653197094
"544",0.57099604721073
"545",0.510668437825789
"546",0.547327284264197
"547",0.505521822125015
"548",0.515833243746249
"549",0.402727817278811
"550",0.560224790595637
"551",0.513805021925272
"552",0.563373621967787
"553",0.506490412394909
"554",0.577608984524179
"555",0.554542693639067
"556",0.534705548663293
"557",0.532335990950252
"558",0.468498081919412
"559",0.522494855965762
"560",0.637066428040244
"561",0.547454934281325
"562",0.550471040878267
"563",0.545081334371624
"564",0.58582026009379
"565",0.594489678873296
"566",0.568061045087276
"567",0.538674632096761
"568",0.535982476269309
"569",0.603422005560177
"570",0.49243795370805
"571",0.520676473875581
"572",0.530383565745103
"573",0.500764615889658
"574",0.553588950193468
"575",0.573002025528335
"576",0.490642580847791
"577",0.631491466100789
"578",0.543753382817477
"579",0.372767461367634
"580",0.579953685202236
"581",0.548705544632184
"582",0.581285681672855
"583",0.563809088948115
"584",0.525076653245853
"585",0.575245242989951
"586",0.483246872953659
"587",0.580663454477649
"588",0.503771895636537
"589",0.614859908720491
"590",0.605113785206608
"591",0.508810570840758
"592",0.49497553255012
"593",0.554041900634009
"594",0.552073284732729
"595",0.518619094534595
"596",0.528281345423157
"597",0.505934118989048
"598",0.550753954413529
"599",0.573217484743304
"600",0.550480384044509
"601",0.549728371578512
"602",0.543246154083085
"603",0.536786231035271
"604",0.504473937173134
"605",0.528537846232248
"606",0.5137874735245
"607",0.603869413612541
"608",0.447260331860557
"609",0.491713636703001
"610",0.557741640260493
"611",0.487146071989102
"612",0.595944601452816
"613",0.585895565154677
"614",0.582225302940437
"615",0.654884705642282
"616",0.620379764664484
"617",0.485991682662623
"618",0.532669720683701
"619",0.576761249839897
"620",0.625027100273071
"621",0.546400627947899
"622",0.55926064996896
"623",0.627315325068304
"624",0.543012801991547
"625",0.553414792409832
"626",0.529953518202537
"627",0.537227727121705
"628",0.587629573781273
"629",0.51905977532597
"630",0.566616957248169
"631",0.491811617299963
"632",0.512999055398796
"633",0.605094757080739
"634",0.521578783463944
"635",0.564215162608845
"636",0.562377350452739
"637",0.506823326446655
"638",0.506682123119994
"639",0.525903700539266
"640",0.525768713378608
"641",0.590418074525994
"642",0.5747458975356
"643",0.507935745675808
"644",0.56712820031775
"645",0.585844400487948
"646",0.469306011450868
"647",0.630127947761032
"648",0.560170569732528
"649",0.476112463792782
"650",0.568837006297694
"651",0.636143705231223
"652",0.490834042603958
"653",0.546816044782651
"654",0.570926262784225
"655",0.53966257380161
"656",0.578995534429098
"657",0.47919307822556
"658",0.598037231660155
"659",0.627383589353891
"660",0.581418228467511
"661",0.551549829114395
"662",0.4879649093062
"663",0.637070609722905
"664",0.537094124533076
"665",0.520887610281798
"666",0.529796055453988
"667",0.562389337429749
"668",0.52605662776768
"669",0.543791006115054
"670",0.579885405750772
"671",0.535461555718451
"672",0.471781703242351
"673",0.594871227191326
"674",0.580128575724422
"675",0.489740086762974
"676",0.594623878852025
"677",0.544833365423187
"678",0.560103677600232
"679",0.473449406039631
"680",0.419325665634837
"681",0.544020668427892
"682",0.575335215781539
"683",0.431247940830285
"684",0.576702717353156
"685",0.624589444053026
"686",0.466330125433962
"687",0.477213665187191
"688",0.532152513156442
"689",0.542205573423045
"690",0.516592290265891
"691",0.560233484618892
"692",0.533226228832096
"693",0.515798000070587
"694",0.591542884310126
"695",0.553029036054045
"696",0.586789823556085
"697",0.512683554450167
"698",0.578956315040374
"699",0.584250314327943
"700",0.596249283104778
"701",0.561219664582308
"702",0.473139284938824
"703",0.551602928258284
"704",0.556144148475107
"705",0.566614972395721
"706",0.570766423187188
"707",0.499130801193088
"708",0.55892565810086
"709",0.612105959367117
"710",0.503829856657229
"711",0.488536531551212
"712",0.533027197345928
"713",0.585427826988348
"714",0.630727797016008
"715",0.576314671964289
"716",0.475669161699577
"717",0.496002932126306
"718",0.630564480237607
"719",0.567041013894715
"720",0.531371565208418
"721",0.480574091325858
"722",0.55090732020323
"723",0.500940872296848
"724",0.513089105104816
"725",0.518390279731519
"726",0.511601818831713
"727",0.536241925119858
"728",0.459586656309127
"729",0.597832190223528
"730",0.486747413017434
"731",0.560057043435189
"732",0.513099814009341
"733",0.475619131384637
"734",0.47388680526057
"735",0.492992606731927
"736",0.460281933962597
"737",0.473773644114087
"738",0.514235638107779
"739",0.578734288033051
"740",0.515818161158184
"741",0.556932660641178
"742",0.558022920372149
"743",0.564764483907067
"744",0.552573569697291
"745",0.558755001413038
"746",0.53969520381973
"747",0.581911584192829
"748",0.580926344857791
"749",0.636271344203271
"750",0.512019207703488
"751",0.531291098220292
"752",0.547230699757977
"753",0.556807496981562
"754",0.596681931187571
"755",0.525701129485024
"756",0.542134432013865
"757",0.552376366526922
"758",0.618825260698325
"759",0.508100915100311
"760",0.501287350750099
"761",0.551777853869552
"762",0.533601970854667
"763",0.550696482067403
"764",0.509097943405396
"765",0.535561044179238
"766",0.56189748169002
"767",0.559161274895155
"768",0.568487238233353
"769",0.541043763101525
"770",0.585509302121114
"771",0.558817937543146
"772",0.516687314454593
"773",0.619672010298746
"774",0.530068259149994
"775",0.535635793543954
"776",0.580064173824833
"777",0.492298877862604
"778",0.558732569305688
"779",0.511626686567215
"780",0.619065575921137
"781",0.518880426634212
"782",0.543949910679918
"783",0.582108443726329
"784",0.560762331002188
"785",0.548302166111584
"786",0.498555656682157
"787",0.494884453595087
"788",0.524586322507275
"789",0.557997588298663
"790",0.554956782151696
"791",0.536263349900554
"792",0.492470015485359
"793",0.522107994055145
"794",0.533057017122629
"795",0.511501888513761
"796",0.592537126078827
"797",0.552452919343728
"798",0.548869676380436
"799",0.578385109591872
"800",0.551711337240728
"801",0.511860902943497
"802",0.558185024850857
"803",0.587521391527351
"804",0.480659664749795
"805",0.56591357723164
"806",0.582722853845643
"807",0.509115814943233
"808",0.63526255068888
"809",0.572316209671178
"810",0.610433746638636
"811",0.51227839934591
"812",0.582102360296358
"813",0.452064191840862
"814",0.5310020432549
"815",0.54598008772497
"816",0.493322286879401
"817",0.509193411546388
"818",0.500390855844853
"819",0.582327011226011
"820",0.488686343580335
"821",0.559905618808821
"822",0.559187655906257
"823",0.529715029604299
"824",0.583051486726121
"825",0.551676170025034
"826",0.581627474616958
"827",0.610878958276939
"828",0.593661326681254
"829",0.590126181837041
"830",0.615532097642792
"831",0.568613751192313
"832",0.61994337319336
"833",0.503610033666269
"834",0.626978291365186
"835",0.593253397643004
"836",0.516899007199283
"837",0.549329231687866
"838",0.549492081049363
"839",0.552269219184646
"840",0.563741968241101
"841",0.587501239688657
"842",0.529962802434906
"843",0.557907915032991
"844",0.533438077404774
"845",0.573704727775994
"846",0.540469424716592
"847",0.620799265723828
"848",0.580714396721727
"849",0.576364757093686
"850",0.465636403402146
"851",0.575743068830423
"852",0.512177954567931
"853",0.532541956469357
"854",0.513846861576191
"855",0.567714839499587
"856",0.576427288546113
"857",0.475284577651418
"858",0.54901674792991
"859",0.575243386411546
"860",0.532953019553947
"861",0.594872115160405
"862",0.571363924903895
"863",0.524675134214602
"864",0.499271826774881
"865",0.55374468455539
"866",0.527835046491374
"867",0.613559090846974
"868",0.576485823025228
"869",0.53901698782484
"870",0.550407668896478
"871",0.552456166319648
"872",0.575151282830494
"873",0.557086447303137
"874",0.51787622679315
"875",0.560862407823672
"876",0.601309923874821
"877",0.514322418527638
"878",0.564004503146799
"879",0.555162040725518
"880",0.506100217265194
"881",0.468252260054583
"882",0.559745357958352
"883",0.557794783194621
"884",0.613241920110628
"885",0.560518789623975
"886",0.59753242058669
"887",0.622865558252974
"888",0.511019885585065
"889",0.592387572096685
"890",0.601434487713577
"891",0.570170635987512
"892",0.523959492828098
"893",0.585726686769945
"894",0.621912501214829
"895",0.556499584226907
"896",0.531970461309321
"897",0.592231194522312
"898",0.561605345677028
"899",0.581178542217967
"900",0.562594523813895
"901",0.608449552996805
"902",0.511718904593382
"903",0.515572948210635
"904",0.545720846102368
"905",0.569771766856495
"906",0.549654907349675
"907",0.524863580763738
"908",0.486953599640687
"909",0.572381779248404
"910",0.462264645278031
"911",0.44280992163839
"912",0.536701028666097
"913",0.541057789541565
"914",0.501736801352143
"915",0.527619273293486
"916",0.524658976234466
"917",0.587931940959402
"918",0.46456629453521
"919",0.55023005175161
"920",0.588160134613398
"921",0.546628724405122
"922",0.524778683067676
"923",0.58363708304367
"924",0.474195252095781
"925",0.581976484877892
"926",0.587465234451387
"927",0.54696562671276
"928",0.609257097129898
"929",0.575407954371287
"930",0.629747058304045
"931",0.565494140510029
"932",0.566457447118508
"933",0.475949280443354
"934",0.639040951977994
"935",0.609445040994142
"936",0.485344070659271
"937",0.528728239976603
"938",0.510742676387953
"939",0.616034627679691
"940",0.58955112795046
"941",0.560549390870627
"942",0.557089788031808
"943",0.581349211395049
"944",0.548884010124913
"945",0.551270833226668
"946",0.545963605861902
"947",0.5207737539878
"948",0.536147645630097
"949",0.518151372244196
"950",0.511902289721337
"951",0.572101017356112
"952",0.528549676679132
"953",0.540591780643103
"954",0.571103267850191
"955",0.518792055414571
"956",0.563744098837847
"957",0.51722606832487
"958",0.585917324252927
"959",0.483990978100812
"960",0.511164778499912
"961",0.574609617688168
"962",0.570534691827791
"963",0.551949939949659
"964",0.504844211331882
"965",0.600448802117278
"966",0.581077281736027
"967",0.513597374122832
"968",0.515161896597167
"969",0.516575398704475
"970",0.51898976147793
"971",0.499698304693664
"972",0.528255329839165
"973",0.540064307325895
"974",0.525769259550858
"975",0.530374037721454
"976",0.599360608143003
"977",0.517790886096863
"978",0.584961779072397
"979",0.513365188013697
"980",0.621248596125529
"981",0.592852689417375
"982",0.542350563091605
"983",0.578424746546128
"984",0.596712640237789
"985",0.592586607068707
"986",0.557500042376059
"987",0.524597348749162
"988",0.67423999931371
"989",0.527050449655913
"990",0.517994444169534
"991",0.559388128905013
"992",0.557976666896392
"993",0.545121204220461
"994",0.548080180567068
"995",0.493051790148502
"996",0.49882652595616
"997",0.525550830909058
"998",0.485300073885882
"999",0.571035276270085
"1000",0.561831787538138
